,alias,categories,coordinates,display_phone,distance,id,image_url,is_closed,location,name,phone,price,rating,review_count,transactions,url
20,11-hanover-greek-new-york,"[{'alias': 'greek', 'title': 'Greek'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]","{'latitude': 40.705264, 'longitude': -74.008854}",(212) 785-4000,390.0257693593096,upJ9H46PS9mikHto0BNLDA,https://s3-media2.fl.yelpcdn.com/bphoto/B0cFwRnAXJI8R8nLeIlI4A/o.jpg,False,"{'address1': '11 Hanover Sq', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10005', 'country': 'US', 'state': 'NY', 'display_address': ['11 Hanover Sq', 'New York, NY 10005']}",11 Hanover Greek,+12127854000,$$$,4.0,90,"['delivery', 'pickup']",https://www.yelp.com/biz/11-hanover-greek-new-york?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
21,blue-ribbon-brasserie-soho-new-york,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]","{'latitude': 40.725456, 'longitude': -74.003027}",(212) 274-0404,1912.753068852982,txSykTj5nbwmpiVNoK_Dyg,https://s3-media1.fl.yelpcdn.com/bphoto/OMYqqgQ-ioT7bCP82xvJDA/o.jpg,False,"{'address1': '97 Sullivan St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10012', 'country': 'US', 'state': 'NY', 'display_address': ['97 Sullivan St', 'New York, NY 10012']}",Blue Ribbon Brasserie - SoHo,+12122740404,$$$,4.5,894,[],https://www.yelp.com/biz/blue-ribbon-brasserie-soho-new-york?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
22,uncle-boons-new-york-2,"[{'alias': 'thai', 'title': 'Thai'}]","{'latitude': 40.7211328622237, 'longitude': -73.9943286309159}",(646) 370-6650,1772.7651163065777,m6bu1AGIIIM9GNn9_cjsmg,https://s3-media4.fl.yelpcdn.com/bphoto/tpsFuPPiqs3OPAY1kDp_-Q/o.jpg,False,"{'address1': '7 Spring St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10012', 'country': 'US', 'state': 'NY', 'display_address': ['7 Spring St', 'New York, NY 10012']}",Uncle Boons,+16463706650,$$$,4.0,780,[],https://www.yelp.com/biz/uncle-boons-new-york-2?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
23,the-greek-new-york,"[{'alias': 'greek', 'title': 'Greek'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]","{'latitude': 40.7237145, 'longitude': -74.0096166}",(646) 476-3941,1697.3683441547878,6gDUVNZo0E9lxO2DkAhHOQ,https://s3-media4.fl.yelpcdn.com/bphoto/iNDFJbZkzf31l-CIuWFUxw/o.jpg,False,"{'address1': '458 Greenwich St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['458 Greenwich St', 'New York, NY 10013']}",The Greek,+16464763941,$$$,4.5,462,"['delivery', 'pickup']",https://www.yelp.com/biz/the-greek-new-york?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
24,wildair-new-york,"[{'alias': 'newamerican', 'title': 'American (New)'}]","{'latitude': 40.7197229753629, 'longitude': -73.98919771717}",(646) 964-5624,1964.1716266693015,Jy0nQ1uI8KPvTv8nBZGdMg,https://s3-media2.fl.yelpcdn.com/bphoto/gUCAFV6WgzFzUz21KAvApA/o.jpg,False,"{'address1': '142 Orchard St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['142 Orchard St', 'New York, NY 10002']}",Wildair,+16469645624,$$$,4.0,150,[],https://www.yelp.com/biz/wildair-new-york?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
25,tamarind-new-york-4,"[{'alias': 'indpak', 'title': 'Indian'}]","{'latitude': 40.71909, 'longitude': -74.00892}",(212) 775-9000,1176.8258544349055,kS2CP48K66yL2TwIhUqy_A,https://s3-media3.fl.yelpcdn.com/bphoto/gDo8lEtQy0eAt8g75AzTwA/o.jpg,False,"{'address1': '99 Hudson St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['99 Hudson St', 'New York, NY 10013']}",Tamarind,+12127759000,$$$,4.0,809,[],https://www.yelp.com/biz/tamarind-new-york-4?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
26,aurora-soho-new-york,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]","{'latitude': 40.723543, 'longitude': -74.003199}",(212) 334-9020,1701.2493064769758,HD0e3eHwv573qHZOJJitWg,https://s3-media2.fl.yelpcdn.com/bphoto/DDtqDnLCx3EMNb1aa17G8Q/o.jpg,False,"{'address1': '510 Broome St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['510 Broome St', 'New York, NY 10013']}",Aurora Soho,+12123349020,$$$,4.0,412,['restaurant_reservation'],https://www.yelp.com/biz/aurora-soho-new-york?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
27,temple-court-new-york,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]","{'latitude': 40.71132, 'longitude': -74.00671}",(212) 658-1848,304.382059189843,wua1Rw6xlIm6VYVy44G87g,https://s3-media4.fl.yelpcdn.com/bphoto/IF5vJlZs3IQL5MOqkuRBPg/o.jpg,False,"{'address1': '5 Beekman St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10038', 'country': 'US', 'state': 'NY', 'display_address': ['5 Beekman St', 'New York, NY 10038']}",Temple Court,+12126581848,$$$,3.5,173,[],https://www.yelp.com/biz/temple-court-new-york?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
28,cata-restaurant-new-york,"[{'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]","{'latitude': 40.722629, 'longitude': -73.992797}",(212) 505-2282,1983.2890980168297,BfuqZt_G-EFFRnADaHHPhg,https://s3-media4.fl.yelpcdn.com/bphoto/RJjIR3QfdEpUVrcdPJ21Fw/o.jpg,False,"{'address1': '245 Bowery', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['245 Bowery', 'New York, NY 10002']}",Cata Restaurant,+12125052282,$$$,3.5,299,['restaurant_reservation'],https://www.yelp.com/biz/cata-restaurant-new-york?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
29,tomiño-taberna-gallega-new-york,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'spanish', 'title': 'Spanish'}, {'alias': 'tapas', 'title': 'Tapas Bars'}]","{'latitude': 40.7192978908919, 'longitude': -73.9969160361937}",(212) 933-4763,1478.5346172423488,EHINHIbLklEUShuANKjGgw,https://s3-media2.fl.yelpcdn.com/bphoto/vDnblR-nCQpmJaFVX5d6HQ/o.jpg,False,"{'address1': '192 Grand St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['192 Grand St', 'New York, NY 10013']}",Tomiño Taberna Gallega,+12129334763,$$$,4.5,175,['restaurant_reservation'],https://www.yelp.com/biz/tomi%C3%B1o-taberna-gallega-new-york?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
30,sakamai-new-york,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'seafood', 'title': 'Seafood'}]","{'latitude': 40.7209536656701, 'longitude': -73.9881407239426}",(646) 590-0684,2120.2836312493832,wcwftlB-61XG4ymGTR61aw,https://s3-media3.fl.yelpcdn.com/bphoto/vD7NTJIZUtsfqqKpGGMbIQ/o.jpg,False,"{'address1': '157 Ludlow St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['157 Ludlow St', 'New York, NY 10002']}",SakaMai,+16465900684,$$$,4.0,580,[],https://www.yelp.com/biz/sakamai-new-york?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
